11.1, 1909, 2, LTS, V
142.6, 520, 0, FS, IV
142.6, 534, 0, LTS, IV
142.6, 557, 0, RS, III
142.6, 654, 0, RS, III
142.6, 695, 0, RS, III
142.6, 707, 0, RS, III
142.6, 724, 0, FS, III
142.6, 732, 0, FS, III
142.6, 750, 0, LTS, III
142.6, 751, 0, LTS, III
142.6, 753, 0, LTS, III
142.6, 1081, 1, RS, V
142.6, 1175, 1, IB, V
142.6, 1317, 1, RS, III
142.6, 1414, 1, RS, III
142.6, 1498, 1, FS, III
142.6, 1889, 2, FS, V
142.6, 2088, 2, RS, III
142.6, 2134, 2, RS, III
142.6, 2145, 2, RS, III
142.6, 2159, 2, RS, III
142.6, 2165, 2, RS, III
142.6, 2246, 2, FS, III
142.6, 2265, 2, LTS, III
142.6, 2564, 3, RS, V
142.6, 2601, 3, RS, V
142.6, 2709, 3, IB, V
142.6, 2712, 3, IB, V
142.6, 2862, 3, RS, III
142.6, 2874, 3, RS, III
142.6, 2929, 3, RS, III
142.6, 2942, 3, RS, III
142.6, 3406, 4, FS, V
142.6, 3590, 4, RS, III
142.6, 3678, 4, RS, III
142.6, 3689, 4, RS, III
142.6, 3776, 4, FS, III
142.7, 110, 0, RS, VI
142.7, 354, 0, FS, V
142.7, 356, 0, FS, V
142.7, 375, 0, FS, V
142.7, 384, 0, FS, V
142.7, 541, 0, LTS, IV
142.7, 588, 0, RS, III
142.7, 609, 0, RS, III
142.7, 637, 0, RS, III
142.7, 685, 0, RS, III
142.7, 703, 0, RS, III
142.7, 741, 0, FS, III
142.7, 1284, 1, FS, IV
142.7, 1334, 1, RS, III
142.7, 1351, 1, RS, III
142.7, 1448, 1, RS, III
142.7, 1453, 1, RS, III
142.7, 1469, 1, RS, III
142.7, 1481, 1, FS, III
142.7, 1499, 1, FS, III
142.7, 1895, 2, FS, V
142.7, 1902, 2, FS, V
142.7, 1926, 2, IB, V
142.7, 1941, 2, IB, V
142.7, 1949, 2, IB, V
142.7, 2116, 2, RS, III
142.7, 2215, 2, RS, III
142.7, 2225, 2, RS, III
142.7, 2256, 2, FS, III
142.7, 2259, 2, FS, III
142.7, 2260, 2, FS, III
142.7, 2261, 2, FS, III
142.7, 2588, 3, RS, V
142.7, 2592, 3, RS, V
142.7, 2628, 3, RS, V
142.7, 2636, 3, RS, V
142.7, 2689, 3, IB, V
142.7, 2834, 3, RS, III
142.7, 2910, 3, RS, III
142.7, 2924, 3, RS, III
142.7, 2941, 3, RS, III
142.7, 2945, 3, RS, III
142.7, 2959, 3, RS, III
142.7, 2973, 3, RS, III
142.7, 2990, 3, RS, III
142.7, 2997, 3, RS, III
142.7, 3009, 3, FS, III
142.8, 358, 0, FS, V
142.8, 365, 0, FS, V
142.8, 372, 0, FS, V
142.8, 373, 0, FS, V
142.8, 406, 0, IB, V
142.8, 528, 0, FS, IV
142.8, 535, 0, LTS, IV
142.8, 556, 0, RS, III
142.8, 608, 0, RS, III
142.8, 610, 0, RS, III
142.8, 616, 0, RS, III
142.8, 659, 0, RS, III
142.8, 687, 0, RS, III
142.8, 730, 0, FS, III
142.8, 1170, 1, IB, V
142.8, 1190, 1, IB, V
142.8, 1441, 1, RS, III
142.8, 1478, 1, FS, III
142.8, 1504, 1, LTS, III
142.8, 1507, 1, LTS, III
142.8, 1785, 2, LTS, VI
142.8, 1882, 2, FS, V
142.8, 1891, 2, FS, V
142.8, 1899, 2, FS, V
142.8, 1901, 2, FS, V
142.8, 1923, 2, IB, V
142.8, 1929, 2, IB, V
142.8, 1930, 2, IB, V
142.8, 2168, 2, RS, III
142.8, 2241, 2, FS, III
142.8, 2243, 2, FS, III
142.8, 2563, 3, RS, V
142.8, 2599, 3, RS, V
142.8, 2619, 3, RS, V
142.8, 2645, 3, FS, V
142.8, 2690, 3, IB, V
142.8, 2816, 3, LTS, IV
142.8, 2842, 3, RS, III
142.8, 2848, 3, RS, III
142.8, 2946, 3, RS, III
142.8, 3008, 3, FS, III
142.8, 3785, 4, FS, III
142.9, 377, 0, FS, V
142.9, 519, 0, FS, IV
142.9, 689, 0, RS, III
142.9, 1171, 1, IB, V
142.9, 1462, 1, RS, III
142.9, 1501, 1, FS, III
142.9, 1886, 2, FS, V
142.9, 1890, 2, FS, V
142.9, 1892, 2, FS, V
142.9, 1896, 2, FS, V
142.9, 2089, 2, RS, III
142.9, 2132, 2, RS, III
142.9, 2163, 2, RS, III
142.9, 2187, 2, RS, III
142.9, 2217, 2, RS, III
142.9, 2240, 2, FS, III
142.9, 2266, 2, LTS, III
142.9, 2594, 3, RS, V
142.9, 2595, 3, RS, V
142.9, 2805, 3, FS, IV
142.9, 2856, 3, RS, III
142.9, 2872, 3, RS, III
142.9, 2913, 3, RS, III
142.9, 2944, 3, RS, III
142.9, 3665, 4, RS, III
143, 272, 0, RS, V
143, 355, 0, FS, V
143, 361, 0, FS, V
143, 364, 0, FS, V
143, 366, 0, FS, V
143, 374, 0, FS, V
143, 428, 0, IB, V
143, 526, 0, FS, IV
143, 558, 0, RS, III
143, 575, 0, RS, III
143, 577, 0, RS, III
143, 649, 0, RS, III
143, 677, 0, RS, III
143, 721, 0, FS, III
143, 748, 0, LTS, III
143, 1798, 2, RS, V
143, 1925, 2, IB, V
143, 2041, 2, FS, IV
143, 2066, 2, LTS, IV
143, 2191, 2, RS, III
143, 2273, 2, LTS, III
143, 2274, 2, LTS, III
143, 2615, 3, RS, V
143, 2685, 3, IB, V
143, 2700, 3, IB, V
143, 2702, 3, IB, V
143, 2882, 3, RS, III
143, 2975, 3, RS, III
143, 2996, 3, RS, III
143, 3017, 3, FS, III
143, 3021, 3, FS, III
143, 3022, 3, FS, III
143, 3029, 3, LTS, III
143, 3427, 4, FS, V
143, 3428, 4, FS, V
143, 3606, 4, RS, III
143, 3771, 4, FS, III
143.1, 367, 0, FS, V
143.1, 404, 0, IB, V
143.1, 521, 0, FS, IV
143.1, 686, 0, RS, III
143.1, 727, 0, FS, III
143.1, 1098, 1, RS, V
143.1, 1178, 1, IB, V
143.1, 1180, 1, IB, V
143.1, 1342, 1, RS, III
143.1, 1879, 2, FS, V
143.1, 1880, 2, FS, V
143.1, 1894, 2, FS, V
143.1, 1898, 2, FS, V
143.1, 1903, 2, FS, V
143.1, 1950, 2, IB, V
143.1, 1953, 2, IB, V
143.1, 2108, 2, RS, III
143.1, 2171, 2, RS, III
143.1, 2214, 2, RS, III
143.1, 2255, 2, FS, III
143.1, 2270, 2, LTS, III
143.1, 2593, 3, RS, V
143.1, 2620, 3, RS, V
143.1, 2817, 3, LTS, IV
143.1, 2897, 3, RS, III
143.1, 2912, 3, RS, III
143.1, 3011, 3, FS, III
143.1, 3027, 3, LTS, III
143.1, 3415, 4, FS, V
143.1, 3770, 4, FS, III
143.2, 286, 0, RS, V
143.2, 369, 0, FS, V
143.2, 379, 0, FS, V
143.2, 623, 0, RS, III
143.2, 631, 0, RS, III
143.2, 690, 0, RS, III
143.2, 705, 0, RS, III
143.2, 747, 0, LTS, III
143.2, 754, 0, LTS, III
143.2, 1292, 1, FS, IV
143.2, 1353, 1, RS, III
143.2, 1364, 1, RS, III
143.2, 1376, 1, RS, III
143.2, 1398, 1, RS, III
143.2, 1943, 2, IB, V
143.2, 1945, 2, IB, V
143.2, 2048, 2, FS, IV
143.2, 2056, 2, LTS, IV
143.2, 2111, 2, RS, III
143.2, 2140, 2, RS, III
143.2, 2146, 2, RS, III
143.2, 2149, 2, RS, III
143.2, 2263, 2, FS, III
143.2, 2555, 3, RS, V
143.2, 2557, 3, RS, V
143.2, 2604, 3, RS, V
143.2, 2608, 3, RS, V
143.2, 2631, 3, RS, V
143.2, 2638, 3, FS, V
143.2, 2644, 3, FS, V
143.2, 2664, 3, FS, V
143.2, 2846, 3, RS, III
143.2, 2896, 3, RS, III
143.2, 3002, 3, FS, III
143.2, 3003, 3, FS, III
143.2, 3015, 3, FS, III
143.2, 3471, 4, IB, V
143.3, 299, 0, RS, V
143.3, 421, 0, IB, V
143.3, 530, 0, FS, IV
143.3, 537, 0, LTS, IV
143.3, 602, 0, RS, III
143.3, 744, 0, LTS, III
143.3, 1168, 1, IB, V
143.3, 1184, 1, IB, V
143.3, 1281, 1, FS, IV
143.3, 1311, 1, RS, III
143.3, 1906, 2, FS, V
143.3, 1927, 2, IB, V
143.3, 1928, 2, IB, V
143.3, 2057, 2, LTS, IV
143.3, 2124, 2, RS, III
143.3, 2200, 2, RS, III
143.3, 2208, 2, RS, III
143.3, 2210, 2, RS, III
143.3, 2253, 2, FS, III
143.3, 2280, 2, LTS, III
143.3, 2556, 3, RS, V
143.3, 2568, 3, RS, V
143.3, 2585, 3, RS, V
143.3, 2610, 3, RS, V
143.3, 2614, 3, RS, V
143.3, 2626, 3, RS, V
143.3, 2802, 3, FS, IV
143.3, 2809, 3, FS, IV
143.3, 2820, 3, LTS, IV
143.3, 2878, 3, RS, III
143.3, 2923, 3, RS, III
143.3, 2932, 3, RS, III
143.3, 2934, 3, RS, III
143.3, 2955, 3, RS, III
143.3, 2981, 3, RS, III
143.3, 3000, 3, FS, III
143.3, 3592, 4, RS, III
143.4, 274, 0, RS, V
143.4, 314, 0, RS, V
143.4, 405, 0, IB, V
143.4, 415, 0, IB, V
143.4, 424, 0, IB, V
143.4, 529, 0, FS, IV
143.4, 532, 0, LTS, IV
143.4, 604, 0, RS, III
143.4, 656, 0, RS, III
143.4, 662, 0, RS, III
143.4, 666, 0, RS, III
143.4, 749, 0, LTS, III
143.4, 888, 1, RS, VI
143.4, 1165, 1, IB, V
143.4, 1187, 1, IB, V
143.4, 1390, 1, RS, III
143.4, 1931, 2, IB, V
143.4, 1935, 2, IB, V
143.4, 1951, 2, IB, V
143.4, 2194, 2, RS, III
143.4, 2216, 2, RS, III
143.4, 2277, 2, LTS, III
143.4, 2573, 3, RS, V
143.4, 2584, 3, RS, V
143.4, 2591, 3, RS, V
143.4, 2596, 3, RS, V
143.4, 2605, 3, RS, V
143.4, 2622, 3, RS, V
143.4, 2635, 3, RS, V
143.4, 2687, 3, IB, V
143.4, 2806, 3, FS, IV
143.4, 2851, 3, RS, III
143.4, 2867, 3, RS, III
143.4, 2966, 3, RS, III
143.4, 2986, 3, RS, III
143.4, 3031, 3, LTS, III
143.4, 3399, 4, FS, V
143.4, 3420, 4, FS, V
143.4, 3462, 4, IB, V
143.4, 3723, 4, RS, III
143.5, 539, 0, LTS, IV
143.5, 658, 0, RS, III
143.5, 718, 0, FS, III
143.5, 746, 0, LTS, III
143.5, 752, 0, LTS, III
143.5, 760, 0, LTS, III
143.5, 1188, 1, IB, V
143.5, 1288, 1, FS, IV
143.5, 2052, 2, FS, IV
143.5, 2061, 2, LTS, IV
143.5, 2070, 2, RS, III
143.5, 2079, 2, RS, III
143.5, 2081, 2, RS, III
143.5, 2113, 2, RS, III
143.5, 2129, 2, RS, III
143.5, 2574, 3, RS, V
143.5, 2634, 3, RS, V
143.5, 2648, 3, FS, V
143.5, 2656, 3, FS, V
143.5, 2660, 3, FS, V
143.5, 2711, 3, IB, V
143.5, 2900, 3, RS, III
143.5, 2960, 3, RS, III
143.5, 3354, 4, RS, V
143.5, 3403, 4, FS, V
143.5, 3407, 4, FS, V
143.5, 3419, 4, FS, V
143.5, 3636, 4, RS, III
143.5, 3726, 4, RS, III
143.5, 3780, 4, FS, III
143.6, 343, 0, RS, V
143.6, 351, 0, RS, V
143.6, 413, 0, IB, V
143.6, 427, 0, IB, V
143.6, 429, 0, IB, V
143.6, 573, 0, RS, III
143.6, 756, 0, LTS, III
143.6, 1182, 1, IB, V
143.6, 1297, 1, LTS, IV
143.6, 1502, 1, FS, III
143.6, 1947, 2, IB, V
143.6, 2044, 2, FS, IV
143.6, 2055, 2, LTS, IV
143.6, 2059, 2, LTS, IV
143.6, 2257, 2, FS, III
143.6, 2276, 2, LTS, III
143.6, 2282, 2, LTS, III
143.6, 2579, 3, RS, V
143.6, 2603, 3, RS, V
143.6, 2612, 3, RS, V
143.6, 2658, 3, FS, V
143.6, 2684, 3, IB, V
143.6, 2915, 3, RS, III
143.6, 3400, 4, FS, V
143.6, 3422, 4, FS, V
143.6, 3423, 4, FS, V
143.6, 3654, 4, RS, III
143.6, 3719, 4, RS, III
143.7, 425, 0, IB, V
143.7, 684, 0, RS, III
143.7, 1166, 1, IB, V
143.7, 1179, 1, IB, V
143.7, 1279, 1, FS, IV
143.7, 1312, 1, RS, III
143.7, 1500, 1, FS, III
143.7, 1924, 2, IB, V
143.7, 1932, 2, IB, V
143.7, 2058, 2, LTS, IV
143.7, 2065, 2, LTS, IV
143.7, 2074, 2, RS, III
143.7, 2122, 2, RS, III
143.7, 2281, 2, LTS, III
143.7, 2561, 3, RS, V
143.7, 2569, 3, RS, V
143.7, 2703, 3, IB, V
143.7, 2933, 3, RS, III
143.7, 3040, 3, LTS, III
143.7, 3412, 4, FS, V
143.7, 3699, 4, RS, III
143.7, 3782, 4, FS, III
143.7, 3786, 4, FS, III
143.8, 276, 0, RS, V
143.8, 342, 0, RS, V
143.8, 410, 0, IB, V
143.8, 518, 0, FS, IV
143.8, 561, 0, RS, III
143.8, 612, 0, RS, III
143.8, 619, 0, RS, III
143.8, 634, 0, RS, III
143.8, 673, 0, RS, III
143.8, 735, 0, FS, III
143.8, 1067, 1, RS, V
143.8, 1088, 1, RS, V
143.8, 1107, 1, RS, V
143.8, 1162, 1, IB, V
143.8, 1163, 1, IB, V
143.8, 1169, 1, IB, V
143.8, 1344, 1, RS, III
143.8, 1486, 1, FS, III
143.8, 1506, 1, LTS, III
143.8, 1515, 1, LTS, III
143.8, 1870, 2, RS, V
143.8, 1940, 2, IB, V
143.8, 2101, 2, RS, III
143.8, 2114, 2, RS, III
143.8, 2653, 3, FS, V
143.8, 2654, 3, FS, V
143.8, 2668, 3, FS, V
143.8, 2701, 3, IB, V
143.8, 2714, 3, IB, V
143.8, 2919, 3, RS, III
143.8, 3757, 4, RS, III
143.9, 310, 0, RS, V
143.9, 341, 0, RS, V
143.9, 414, 0, IB, V
143.9, 536, 0, LTS, IV
143.9, 538, 0, LTS, IV
143.9, 592, 0, RS, III
143.9, 607, 0, RS, III
143.9, 641, 0, RS, III
143.9, 664, 0, RS, III
143.9, 1074, 1, RS, V
143.9, 1476, 1, FS, III
143.9, 2131, 2, RS, III
143.9, 2157, 2, RS, III
143.9, 2166, 2, RS, III
143.9, 2172, 2, RS, III
143.9, 2178, 2, RS, III
143.9, 2576, 3, RS, V
143.9, 2590, 3, RS, V
143.9, 2623, 3, RS, V
143.9, 2692, 3, IB, V
143.9, 2694, 3, IB, V
143.9, 2813, 3, FS, IV
143.9, 2825, 3, LTS, IV
143.9, 2832, 3, RS, III
143.9, 2870, 3, RS, III
143.9, 2877, 3, RS, III
143.9, 2982, 3, RS, III
143.9, 3024, 3, FS, III
143.9, 3034, 3, LTS, III
143.9, 3398, 4, FS, V
143.9, 3404, 4, FS, V
143.9, 3429, 4, FS, V
143.9, 3445, 4, IB, V
143.9, 3463, 4, IB, V
143.9, 3465, 4, IB, V
143.9, 3693, 4, RS, III
143.9, 3752, 4, RS, III
143.9, 3761, 4, FS, III
143.9, 3767, 4, FS, III
144, 15, 0, RS, VI
144, 284, 0, RS, V
144, 285, 0, RS, V
144, 296, 0, RS, V
144, 297, 0, RS, V
144, 319, 0, RS, V
144, 549, 0, RS, III
144, 712, 0, RS, III
144, 1073, 1, RS, V
144, 1118, 1, FS, V
144, 1167, 1, IB, V
144, 1176, 1, IB, V
144, 1183, 1, IB, V
144, 1492, 1, FS, III
144, 1820, 2, RS, V
144, 1827, 2, RS, V
144, 1867, 2, RS, V
144, 1938, 2, IB, V
144, 1939, 2, IB, V
144, 1952, 2, IB, V
144, 2069, 2, RS, III
144, 2076, 2, RS, III
144, 2082, 2, RS, III
144, 2143, 2, RS, III
144, 2649, 3, FS, V
144, 2705, 3, IB, V
144, 2889, 3, RS, III
144, 2995, 3, RS, III
144, 3004, 3, FS, III
144, 3019, 3, FS, III
144, 3032, 3, LTS, III
144, 3663, 4, RS, III
144, 3680, 4, RS, III
144, 3688, 4, RS, III
144, 3768, 4, FS, III
144, 3781, 4, FS, III
144.1, 283, 0, RS, V
144.1, 288, 0, RS, V
144.1, 308, 0, RS, V
144.1, 324, 0, RS, V
144.1, 327, 0, RS, V
144.1, 348, 0, RS, V
144.1, 352, 0, RS, V
144.1, 524, 0, FS, IV
144.1, 563, 0, RS, III
144.1, 709, 0, RS, III
144.1, 1049, 1, RS, V
144.1, 1055, 1, RS, V
144.1, 1092, 1, RS, V
144.1, 1106, 1, RS, V
144.1, 1119, 1, FS, V
144.1, 1121, 1, FS, V
144.1, 1124, 1, FS, V
144.1, 1133, 1, FS, V
144.1, 1141, 1, FS, V
144.1, 1142, 1, FS, V
144.1, 1144, 1, FS, V
144.1, 1146, 1, FS, V
144.1, 1191, 1, IB, V
144.1, 1283, 1, FS, IV
144.1, 1285, 1, FS, IV
144.1, 1479, 1, FS, III
144.1, 1484, 1, FS, III
144.1, 1487, 1, FS, III
144.1, 1503, 1, FS, III
144.1, 1796, 2, RS, V
144.1, 1811, 2, RS, V
144.1, 1819, 2, RS, V
144.1, 1862, 2, RS, V
144.1, 2085, 2, RS, III
144.1, 2152, 2, RS, III
144.1, 2197, 2, RS, III
144.1, 2230, 2, RS, III
144.1, 2231, 2, RS, III
144.1, 2272, 2, LTS, III
144.1, 2609, 3, RS, V
144.1, 2639, 3, FS, V
144.1, 2663, 3, FS, V
144.1, 2686, 3, IB, V
144.1, 2827, 3, LTS, IV
144.1, 2831, 3, RS, III
144.1, 2905, 3, RS, III
144.1, 2918, 3, RS, III
144.1, 2936, 3, RS, III
144.1, 2969, 3, RS, III
144.1, 3001, 3, FS, III
144.1, 3014, 3, FS, III
144.1, 3421, 4, FS, V
144.2, 295, 0, RS, V
144.2, 315, 0, RS, V
144.2, 333, 0, RS, V
144.2, 338, 0, RS, V
144.2, 345, 0, RS, V
144.2, 546, 0, RS, III
144.2, 569, 0, RS, III
144.2, 665, 0, RS, III
144.2, 1076, 1, RS, V
144.2, 1126, 1, FS, V
144.2, 1127, 1, FS, V
144.2, 1129, 1, FS, V
144.2, 1131, 1, FS, V
144.2, 1136, 1, FS, V
144.2, 1172, 1, IB, V
144.2, 1477, 1, FS, III
144.2, 1483, 1, FS, III
144.2, 1485, 1, FS, III
144.2, 1801, 2, RS, V
144.2, 1816, 2, RS, V
144.2, 1821, 2, RS, V
144.2, 1832, 2, RS, V
144.2, 1858, 2, RS, V
144.2, 1873, 2, RS, V
144.2, 1874, 2, RS, V
144.2, 1948, 2, IB, V
144.2, 2054, 2, LTS, IV
144.2, 2093, 2, RS, III
144.2, 2195, 2, RS, III
144.2, 2218, 2, RS, III
144.2, 2219, 2, RS, III
144.2, 2229, 2, RS, III
144.2, 2279, 2, LTS, III
144.2, 2650, 3, FS, V
144.2, 2884, 3, RS, III
144.2, 2922, 3, RS, III
144.2, 3016, 3, FS, III
144.2, 3408, 4, FS, V
144.2, 3424, 4, FS, V
144.2, 3690, 4, RS, III
144.2, 3764, 4, FS, III
144.2, 3778, 4, FS, III
144.3, 277, 0, RS, V
144.3, 279, 0, RS, V
144.3, 312, 0, RS, V
144.3, 323, 0, RS, V
144.3, 325, 0, RS, V
144.3, 326, 0, RS, V
144.3, 336, 0, RS, V
144.3, 346, 0, RS, V
144.3, 543, 0, LTS, IV
144.3, 620, 0, RS, III
144.3, 679, 0, RS, III
144.3, 1037, 1, RS, V
144.3, 1042, 1, RS, V
144.3, 1122, 1, FS, V
144.3, 1123, 1, FS, V
144.3, 1135, 1, FS, V
144.3, 1137, 1, FS, V
144.3, 1139, 1, FS, V
144.3, 1140, 1, FS, V
144.3, 1143, 1, FS, V
144.3, 1177, 1, IB, V
144.3, 1186, 1, IB, V
144.3, 1192, 1, IB, V
144.3, 1287, 1, FS, IV
144.3, 1480, 1, FS, III
144.3, 1482, 1, FS, III
144.3, 1489, 1, FS, III
144.3, 2133, 2, RS, III
144.3, 2189, 2, RS, III
144.3, 2249, 2, FS, III
144.3, 2269, 2, LTS, III
144.3, 2647, 3, FS, V
144.3, 2652, 3, FS, V
144.3, 2819, 3, LTS, IV
144.3, 2844, 3, RS, III
144.3, 2988, 3, RS, III
144.3, 2989, 3, RS, III
144.3, 3026, 3, LTS, III
144.3, 3601, 4, RS, III
144.3, 3614, 4, RS, III
144.4, 275, 0, RS, V
144.4, 294, 0, RS, V
144.4, 305, 0, RS, V
144.4, 313, 0, RS, V
144.4, 321, 0, RS, V
144.4, 334, 0, RS, V
144.4, 340, 0, RS, V
144.4, 347, 0, RS, V
144.4, 349, 0, RS, V
144.4, 572, 0, RS, III
144.4, 669, 0, RS, III
144.4, 672, 0, RS, III
144.4, 682, 0, RS, III
144.4, 713, 0, RS, III
144.4, 1036, 1, RS, V
144.4, 1041, 1, RS, V
144.4, 1051, 1, RS, V
144.4, 1057, 1, RS, V
144.4, 1071, 1, RS, V
144.4, 1095, 1, RS, V
144.4, 1102, 1, RS, V
144.4, 1111, 1, RS, V
144.4, 1115, 1, FS, V
144.4, 1116, 1, FS, V
144.4, 1132, 1, FS, V
144.4, 1138, 1, FS, V
144.4, 1189, 1, IB, V
144.4, 1494, 1, FS, III
144.4, 1817, 2, RS, V
144.4, 1836, 2, RS, V
144.4, 1861, 2, RS, V
144.4, 1868, 2, RS, V
144.4, 1871, 2, RS, V
144.4, 1875, 2, RS, V
144.4, 2083, 2, RS, III
144.4, 2117, 2, RS, III
144.4, 2236, 2, RS, III
144.4, 2268, 2, LTS, III
144.4, 2632, 3, RS, V
144.4, 2641, 3, FS, V
144.4, 2657, 3, FS, V
144.4, 2812, 3, FS, IV
144.4, 2865, 3, RS, III
144.4, 2920, 3, RS, III
144.4, 2984, 3, RS, III
144.4, 3012, 3, FS, III
144.4, 3036, 3, LTS, III
144.4, 3784, 4, FS, III
144.5, 280, 0, RS, V
144.5, 281, 0, RS, V
144.5, 291, 0, RS, V
144.5, 293, 0, RS, V
144.5, 303, 0, RS, V
144.5, 304, 0, RS, V
144.5, 311, 0, RS, V
144.5, 316, 0, RS, V
144.5, 318, 0, RS, V
144.5, 329, 0, RS, V
144.5, 548, 0, RS, III
144.5, 667, 0, RS, III
144.5, 755, 0, LTS, III
144.5, 1053, 1, RS, V
144.5, 1068, 1, RS, V
144.5, 1087, 1, RS, V
144.5, 1097, 1, RS, V
144.5, 1117, 1, FS, V
144.5, 1125, 1, FS, V
144.5, 1130, 1, FS, V
144.5, 1134, 1, FS, V
144.5, 1173, 1, IB, V
144.5, 1185, 1, IB, V
144.5, 1488, 1, FS, III
144.5, 1495, 1, FS, III
144.5, 1800, 2, RS, V
144.5, 1807, 2, RS, V
144.5, 1808, 2, RS, V
144.5, 1838, 2, RS, V
144.5, 1843, 2, RS, V
144.5, 2128, 2, RS, III
144.5, 2182, 2, RS, III
144.5, 2565, 3, RS, V
144.5, 2706, 3, IB, V
144.5, 2903, 3, RS, III
144.5, 2930, 3, RS, III
144.5, 2931, 3, RS, III
144.5, 2970, 3, RS, III
144.5, 3038, 3, LTS, III
144.5, 3410, 4, FS, V
144.5, 3453, 4, IB, V
144.5, 3720, 4, RS, III
144.5, 3760, 4, FS, III
144.5, 3766, 4, FS, III
144.6, 350, 0, RS, V
144.6, 402, 0, IB, V
144.6, 628, 0, RS, III
144.6, 728, 0, FS, III
144.6, 1038, 1, RS, V
144.6, 1043, 1, RS, V
144.6, 1050, 1, RS, V
144.6, 1056, 1, RS, V
144.6, 1065, 1, RS, V
144.6, 1120, 1, FS, V
144.6, 1128, 1, FS, V
144.6, 1174, 1, IB, V
144.6, 1181, 1, IB, V
144.6, 1509, 1, LTS, III
144.6, 1647, 2, RS, VI
144.6, 1799, 2, RS, V
144.6, 1872, 2, RS, V
144.6, 2120, 2, RS, III
144.6, 2156, 2, RS, III
144.6, 2169, 2, RS, III
144.6, 2275, 2, LTS, III
144.6, 2643, 3, FS, V
144.6, 2826, 3, LTS, IV
144.6, 2866, 3, RS, III
144.6, 2887, 3, RS, III
144.6, 2901, 3, RS, III
144.6, 2940, 3, RS, III
144.6, 2948, 3, RS, III
144.6, 2979, 3, RS, III
144.6, 2985, 3, RS, III
144.6, 3028, 3, LTS, III
144.6, 3030, 3, LTS, III
144.6, 3033, 3, LTS, III
144.6, 3425, 4, FS, V
144.6, 3725, 4, RS, III
144.6, 3763, 4, FS, III
144.7, 331, 0, RS, V
144.7, 339, 0, RS, V
144.7, 344, 0, RS, V
144.7, 568, 0, RS, III
144.7, 697, 0, RS, III
144.7, 710, 0, RS, III
144.7, 722, 0, FS, III
144.7, 723, 0, FS, III
144.7, 1070, 1, RS, V
144.7, 1083, 1, RS, V
144.7, 1145, 1, FS, V
144.7, 1490, 1, FS, III
144.7, 1844, 2, RS, V
144.7, 1855, 2, RS, V
144.7, 2123, 2, RS, III
144.7, 2142, 2, RS, III
144.7, 2162, 2, RS, III
144.7, 2196, 2, RS, III
144.7, 2478, 3, RS, VI
144.7, 2618, 3, RS, V
144.7, 2662, 3, FS, V
144.7, 2699, 3, IB, V
144.7, 2852, 3, RS, III
144.7, 2868, 3, RS, III
144.7, 2891, 3, RS, III
144.7, 2893, 3, RS, III
144.7, 3006, 3, FS, III
144.7, 3007, 3, FS, III
144.7, 3037, 3, LTS, III
144.7, 3619, 4, RS, III
144.7, 3747, 4, RS, III
144.7, 3773, 4, FS, III
144.7, 3774, 4, FS, III
144.8, 278, 0, RS, V
144.8, 289, 0, RS, V
144.8, 322, 0, RS, V
144.8, 328, 0, RS, V
144.8, 332, 0, RS, V
144.8, 585, 0, RS, III
144.8, 601, 0, RS, III
144.8, 719, 0, FS, III
144.8, 1059, 1, RS, V
144.8, 1062, 1, RS, V
144.8, 1066, 1, RS, V
144.8, 1082, 1, RS, V
144.8, 1084, 1, RS, V
144.8, 1094, 1, RS, V
144.8, 1096, 1, RS, V
144.8, 1101, 1, RS, V
144.8, 1815, 2, RS, V
144.8, 1849, 2, RS, V
144.8, 1936, 2, IB, V
144.8, 2109, 2, RS, III
144.8, 2130, 2, RS, III
144.8, 2245, 2, FS, III
144.8, 2395, 3, RS, VI
144.8, 2642, 3, FS, V
144.8, 2651, 3, FS, V
144.8, 2688, 3, IB, V
144.8, 2696, 3, IB, V
144.8, 2992, 3, RS, III
144.8, 2998, 3, FS, III
144.8, 3413, 4, FS, V
144.8, 3623, 4, RS, III
144.8, 3692, 4, RS, III
144.8, 3721, 4, RS, III
144.9, 282, 0, RS, V
144.9, 290, 0, RS, V
144.9, 292, 0, RS, V
144.9, 302, 0, RS, V
144.9, 309, 0, RS, V
144.9, 363, 0, FS, V
144.9, 729, 0, FS, III
144.9, 733, 0, FS, III
144.9, 740, 0, FS, III
144.9, 1033, 1, RS, V
144.9, 1046, 1, RS, V
144.9, 1063, 1, RS, V
144.9, 1069, 1, RS, V
144.9, 1078, 1, RS, V
144.9, 1085, 1, RS, V
144.9, 1090, 1, RS, V
144.9, 1099, 1, RS, V
144.9, 1812, 2, RS, V
144.9, 1818, 2, RS, V
144.9, 1822, 2, RS, V
144.9, 1839, 2, RS, V
144.9, 1842, 2, RS, V
144.9, 1859, 2, RS, V
144.9, 1860, 2, RS, V
144.9, 1883, 2, FS, V
144.9, 2135, 2, RS, III
144.9, 2174, 2, RS, III
144.9, 2207, 2, RS, III
144.9, 2248, 2, FS, III
144.9, 2607, 3, RS, V
144.9, 2646, 3, FS, V
144.9, 2666, 3, FS, V
144.9, 2873, 3, RS, III
144.9, 2999, 3, FS, III
144.9, 3018, 3, FS, III
144.9, 3023, 3, FS, III
144.9, 3405, 4, FS, V
144.9, 3409, 4, FS, V
144.9, 3417, 4, FS, V
144.9, 3418, 4, FS, V
144.9, 3656, 4, RS, III
