13.8, 1026, 1, LTS, VI
756.7, 1889, 2, FS, V
756.7, 1968, 2, RS, IV
756.7, 2663, 3, FS, V
756.7, 3450, 4, IB, V
756.7, 3468, 4, IB, V
756.8, 366, 0, FS, V
756.8, 374, 0, FS, V
756.8, 719, 0, FS, III
756.8, 1959, 2, RS, IV
756.8, 3321, 4, RS, V
756.8, 3367, 4, RS, V
756.8, 3374, 4, RS, V
756.8, 3792, 4, LTS, III
756.9, 369, 0, FS, V
756.9, 757, 0, LTS, III
756.9, 1122, 1, FS, V
756.9, 1150, 1, FS, V
756.9, 1957, 2, RS, IV
756.9, 1966, 2, RS, IV
756.9, 2039, 2, RS, IV
756.9, 2659, 3, FS, V
756.9, 3391, 4, RS, V
756.9, 3418, 4, FS, V
756.9, 3470, 4, IB, V
756.9, 3763, 4, FS, III
756.9, 3764, 4, FS, III
757, 297, 0, RS, V
757, 364, 0, FS, V
757, 533, 0, FS, IV
757, 2063, 2, LTS, IV
757, 2666, 3, FS, V
757, 3457, 4, IB, V
757, 3458, 4, IB, V
757.1, 1152, 1, FS, V
757.1, 1891, 2, FS, V
757.1, 1912, 2, FS, V
757.1, 2007, 2, RS, IV
757.1, 2644, 3, FS, V
757.1, 2673, 3, FS, V
757.1, 3346, 4, RS, V
757.2, 1126, 1, FS, V
757.2, 1145, 1, FS, V
757.2, 1908, 2, FS, V
757.2, 1976, 2, RS, IV
757.2, 1982, 2, RS, IV
757.2, 2016, 2, RS, IV
757.2, 2660, 3, FS, V
757.2, 2664, 3, FS, V
757.2, 3369, 4, RS, V
757.2, 3387, 4, RS, V
757.2, 3570, 4, FS, IV
757.3, 737, 0, FS, III
757.3, 1913, 2, FS, V
757.3, 1988, 2, RS, IV
757.3, 2066, 2, LTS, IV
757.3, 2648, 3, FS, V
757.3, 2657, 3, FS, V
757.3, 2670, 3, FS, V
757.3, 3430, 4, FS, V
757.3, 3460, 4, IB, V
757.4, 85, 0, RS, VI
757.4, 372, 0, FS, V
757.4, 1954, 2, RS, IV
757.4, 2030, 2, RS, IV
757.4, 2034, 2, RS, IV
757.4, 2061, 2, LTS, IV
757.4, 2649, 3, FS, V
757.4, 2652, 3, FS, V
757.4, 3380, 4, RS, V
757.4, 3408, 4, FS, V
757.4, 3413, 4, FS, V
757.4, 3424, 4, FS, V
757.4, 3464, 4, IB, V
757.5, 379, 0, FS, V
757.5, 728, 0, FS, III
757.5, 1129, 1, FS, V
757.5, 1134, 1, FS, V
757.5, 2005, 2, RS, IV
757.5, 2065, 2, LTS, IV
757.5, 3395, 4, RS, V
757.5, 3398, 4, RS, V
757.5, 3410, 4, FS, V
757.5, 3422, 4, FS, V
757.5, 3429, 4, FS, V
757.5, 3432, 4, FS, V
757.5, 3452, 4, IB, V
757.5, 3462, 4, IB, V
757.5, 3475, 4, IB, V
757.6, 380, 0, FS, V
757.6, 729, 0, FS, III
757.6, 1911, 2, FS, V
757.6, 2042, 2, RS, IV
757.6, 3405, 4, FS, V
757.6, 3412, 4, FS, V
757.6, 3416, 4, FS, V
757.6, 3467, 4, IB, V
757.6, 3474, 4, IB, V
757.7, 363, 0, FS, V
757.7, 1141, 1, FS, V
757.7, 1146, 1, FS, V
757.7, 1883, 2, FS, V
757.7, 1907, 2, FS, V
757.7, 2646, 3, FS, V
757.7, 2655, 3, FS, V
757.7, 2667, 3, FS, V
757.8, 367, 0, FS, V
757.8, 386, 0, FS, V
757.8, 387, 0, FS, V
757.8, 1906, 2, FS, V
757.8, 1992, 2, RS, IV
757.8, 2008, 2, RS, IV
757.8, 2022, 2, RS, IV
757.8, 2656, 3, FS, V
757.8, 2665, 3, FS, V
757.8, 2672, 3, FS, V
757.8, 3327, 4, RS, V
757.8, 3342, 4, RS, V
757.8, 3406, 4, FS, V
757.8, 3419, 4, FS, V
757.9, 1144, 1, FS, V
757.9, 1236, 1, RS, IV
757.9, 1974, 2, RS, IV
757.9, 2013, 2, RS, IV
757.9, 2029, 2, RS, IV
757.9, 2653, 3, FS, V
757.9, 2654, 3, FS, V
757.9, 3421, 4, FS, V
757.9, 3423, 4, FS, V
757.9, 3456, 4, IB, V
757.9, 3573, 4, FS, IV
757.9, 3576, 4, FS, IV
758, 375, 0, FS, V
758, 759, 0, LTS, III
758, 1125, 1, FS, V
758, 1128, 1, FS, V
758, 1148, 1, FS, V
758, 1890, 2, FS, V
758, 1969, 2, RS, IV
758, 2004, 2, RS, IV
758, 2662, 3, FS, V
758, 3393, 4, RS, V
758, 3433, 4, FS, V
758, 3451, 4, IB, V
758.1, 5, 0, RS, VI
758.1, 390, 0, FS, V
758.1, 1124, 1, FS, V
758.1, 1131, 1, FS, V
758.1, 1136, 1, FS, V
758.1, 1142, 1, FS, V
758.1, 1598, 2, RS, VI
758.1, 1986, 2, RS, IV
758.1, 2032, 2, RS, IV
758.1, 3328, 4, RS, V
758.1, 3407, 4, FS, V
758.2, 370, 0, FS, V
758.2, 382, 0, FS, V
758.2, 720, 0, FS, III
758.2, 1127, 1, FS, V
758.2, 1130, 1, FS, V
758.2, 1910, 2, FS, V
758.2, 1978, 2, RS, IV
758.2, 3428, 4, FS, V
758.3, 365, 0, FS, V
758.3, 377, 0, FS, V
758.3, 388, 0, FS, V
758.3, 1133, 1, FS, V
758.3, 1997, 2, RS, IV
758.3, 1998, 2, RS, IV
758.3, 2020, 2, RS, IV
758.3, 2668, 3, FS, V
758.3, 3435, 4, FS, V
758.4, 3414, 4, FS, V
758.4, 3431, 4, FS, V
758.4, 3469, 4, IB, V
758.4, 3571, 4, FS, IV
758.5, 368, 0, FS, V
758.5, 1149, 1, FS, V
758.5, 2067, 2, LTS, IV
758.5, 3309, 4, LTS, VI
758.6, 734, 0, FS, III
758.6, 1139, 1, FS, V
758.6, 1140, 1, FS, V
758.6, 2017, 2, RS, IV
758.6, 2027, 2, RS, IV
758.6, 2669, 3, FS, V
758.6, 3409, 4, FS, V
758.6, 3454, 4, IB, V
758.6, 3473, 4, IB, V
758.7, 68, 0, RS, VI
758.7, 2658, 3, FS, V
758.7, 3156, 4, RS, VI
758.8, 361, 0, FS, V
758.8, 371, 0, FS, V
758.8, 381, 0, FS, V
758.8, 385, 0, FS, V
758.8, 391, 0, FS, V
758.8, 1135, 1, FS, V
758.8, 2010, 2, RS, IV
758.8, 2058, 2, LTS, IV
758.8, 3417, 4, FS, V
758.9, 201, 0, RS, VI
758.9, 383, 0, FS, V
758.9, 1985, 2, RS, IV
758.9, 2645, 3, FS, V
758.9, 2650, 3, FS, V
758.9, 2671, 3, FS, V
758.9, 3331, 4, RS, V
758.9, 3434, 4, FS, V
758.9, 3472, 4, IB, V
759, 376, 0, FS, V
759, 378, 0, FS, V
759, 1151, 1, FS, V
759, 1900, 2, FS, V
759, 1909, 2, FS, V
759, 1972, 2, RS, IV
759, 1995, 2, RS, IV
759, 2059, 2, LTS, IV
759, 2651, 3, FS, V
759.1, 2003, 2, RS, IV
759.1, 2674, 3, FS, V
759.1, 3426, 4, FS, V
759.1, 3461, 4, IB, V
759.1, 3588, 4, LTS, IV
759.2, 362, 0, FS, V
759.2, 741, 0, FS, III
759.2, 1123, 1, FS, V
759.2, 1143, 1, FS, V
759.2, 1898, 2, FS, V
759.2, 2661, 3, FS, V
759.2, 3352, 4, RS, V
759.2, 3360, 4, RS, V
759.2, 3411, 4, FS, V
759.2, 3415, 4, FS, V
759.2, 3425, 4, FS, V
759.2, 3580, 4, LTS, IV
759.3, 384, 0, FS, V
759.3, 1132, 1, FS, V
759.3, 1137, 1, FS, V
759.3, 2031, 2, RS, IV
759.3, 2037, 2, RS, IV
759.3, 2041, 2, RS, IV
759.3, 2647, 3, FS, V
759.3, 3427, 4, FS, V
759.4, 186, 0, RS, VI
759.4, 1981, 2, RS, IV
759.4, 1989, 2, RS, IV
759.5, 373, 0, FS, V
759.5, 1885, 2, FS, V
759.5, 3319, 4, RS, V
759.5, 3377, 4, RS, V
759.5, 3420, 4, FS, V
759.5, 3459, 4, IB, V
759.5, 3572, 4, FS, IV
759.6, 389, 0, FS, V
759.6, 1886, 2, FS, V
759.6, 1889, 2, FS, V
759.6, 2006, 2, RS, IV
759.6, 2021, 2, RS, IV
759.6, 2663, 3, FS, V
759.6, 3399, 4, RS, V
759.6, 3777, 4, FS, III
759.7, 366, 0, FS, V
759.7, 374, 0, FS, V
759.7, 1549, 2, RS, VI
759.7, 1893, 2, FS, V
759.7, 1993, 2, RS, IV
759.7, 2036, 2, RS, IV
759.7, 3575, 4, FS, IV
759.8, 369, 0, FS, V
759.8, 1122, 1, FS, V
759.8, 2018, 2, RS, IV
759.8, 2035, 2, RS, IV
759.8, 2659, 3, FS, V
759.8, 3418, 4, FS, V
759.9, 104, 0, RS, VI
759.9, 364, 0, FS, V
759.9, 2023, 2, RS, IV
759.9, 2666, 3, FS, V
759.9, 3566, 4, FS, IV
759.9, 3568, 4, FS, IV
760, 1961, 2, RS, IV
760, 2644, 3, FS, V
760, 2673, 3, FS, V
760, 3323, 4, RS, V
760.1, 723, 0, FS, III
760.1, 1126, 1, FS, V
760.1, 1965, 2, RS, IV
760.1, 2028, 2, RS, IV
760.1, 2040, 2, RS, IV
760.1, 2060, 2, LTS, IV
760.1, 2062, 2, LTS, IV
760.1, 2660, 3, FS, V
760.1, 2664, 3, FS, V
760.1, 3317, 4, RS, V
760.1, 3401, 4, RS, V
760.2, 1962, 2, RS, IV
760.2, 1984, 2, RS, IV
760.2, 2019, 2, RS, IV
760.2, 2648, 3, FS, V
760.2, 2657, 3, FS, V
760.2, 2670, 3, FS, V
760.2, 3359, 4, RS, V
760.2, 3430, 4, FS, V
760.2, 3453, 4, IB, V
760.2, 3779, 4, FS, III
760.3, 372, 0, FS, V
760.3, 2649, 3, FS, V
760.3, 2652, 3, FS, V
760.3, 3312, 4, LTS, VI
760.3, 3326, 4, RS, V
760.3, 3333, 4, RS, V
760.3, 3372, 4, RS, V
760.3, 3408, 4, FS, V
760.3, 3413, 4, FS, V
760.3, 3424, 4, FS, V
760.3, 3784, 4, FS, III
760.4, 379, 0, FS, V
760.4, 3257, 4, RS, VI
760.4, 3324, 4, RS, V
760.4, 3400, 4, RS, V
760.4, 3410, 4, FS, V
760.4, 3422, 4, FS, V
760.4, 3429, 4, FS, V
760.4, 3432, 4, FS, V
760.4, 3457, 4, IB, V
760.4, 3570, 4, FS, IV
760.4, 3761, 4, FS, III
760.5, 380, 0, FS, V
760.5, 2024, 2, RS, IV
760.5, 3378, 4, RS, V
760.5, 3382, 4, RS, V
760.5, 3405, 4, FS, V
760.5, 3412, 4, FS, V
760.5, 3416, 4, FS, V
760.5, 3780, 4, FS, III
760.6, 363, 0, FS, V
760.6, 1907, 2, FS, V
760.6, 2064, 2, LTS, IV
760.6, 2646, 3, FS, V
760.6, 2655, 3, FS, V
760.6, 2667, 3, FS, V
760.6, 3354, 4, RS, V
760.6, 3384, 4, RS, V
760.6, 3503, 4, RS, IV
760.7, 367, 0, FS, V
760.7, 386, 0, FS, V
760.7, 387, 0, FS, V
760.7, 1152, 1, FS, V
760.7, 1901, 2, FS, V
760.7, 1977, 2, RS, IV
760.7, 2656, 3, FS, V
760.7, 2665, 3, FS, V
760.7, 2672, 3, FS, V
760.7, 3347, 4, RS, V
760.7, 3406, 4, FS, V
760.7, 3419, 4, FS, V
760.7, 3772, 4, FS, III
760.8, 1911, 2, FS, V
760.8, 2001, 2, RS, IV
760.8, 2653, 3, FS, V
760.8, 2654, 3, FS, V
760.8, 3421, 4, FS, V
760.8, 3423, 4, FS, V
760.8, 3464, 4, IB, V
760.8, 3573, 4, FS, IV
760.8, 3579, 4, FS, IV
760.8, 3773, 4, FS, III
760.9, 7, 0, RS, VI
760.9, 375, 0, FS, V
760.9, 1964, 2, RS, IV
760.9, 1999, 2, RS, IV
760.9, 2662, 3, FS, V
760.9, 3433, 4, FS, V
760.9, 3475, 4, IB, V
760.9, 3586, 4, LTS, IV
760.9, 3769, 4, FS, III
761, 390, 0, FS, V
761, 1955, 2, RS, IV
761, 1990, 2, RS, IV
761, 2014, 2, RS, IV
761, 2025, 2, RS, IV
761, 3339, 4, RS, V
761, 3364, 4, RS, V
761, 3368, 4, RS, V
761, 3392, 4, RS, V
761, 3407, 4, FS, V
761, 3474, 4, IB, V
761, 3576, 4, FS, IV
761, 3776, 4, FS, III
761, 3786, 4, FS, III
761, 3798, 4, LTS, III
761.1, 382, 0, FS, V
761.1, 2012, 2, RS, IV
761.1, 3397, 4, RS, V
761.1, 3428, 4, FS, V
761.1, 3569, 4, FS, IV
761.1, 3785, 4, FS, III
761.2, 377, 0, FS, V
761.2, 388, 0, FS, V
761.2, 2046, 2, FS, IV
761.2, 2668, 3, FS, V
761.2, 3330, 4, RS, V
761.2, 3366, 4, RS, V
761.2, 3396, 4, RS, V
761.2, 3435, 4, FS, V
761.2, 3578, 4, FS, IV
761.3, 1150, 1, FS, V
761.3, 3414, 4, FS, V
761.3, 3431, 4, FS, V
761.3, 3462, 4, IB, V
761.3, 3571, 4, FS, IV
761.3, 3782, 4, FS, III
761.4, 38, 0, RS, VI
761.4, 368, 0, FS, V
761.4, 1883, 2, FS, V
761.4, 1987, 2, RS, IV
761.4, 1991, 2, RS, IV
761.4, 3320, 4, RS, V
761.4, 3351, 4, RS, V
761.5, 2026, 2, RS, IV
761.5, 2669, 3, FS, V
761.5, 3409, 4, FS, V
761.6, 39, 0, RS, VI
761.6, 2658, 3, FS, V
761.6, 3365, 4, RS, V
761.7, 361, 0, FS, V
761.7, 371, 0, FS, V
761.7, 385, 0, FS, V
761.7, 391, 0, FS, V
761.7, 1138, 1, FS, V
761.7, 3417, 4, FS, V
761.7, 3762, 4, FS, III
761.7, 3763, 4, FS, III
761.7, 3764, 4, FS, III
761.8, 270, 0, LTS, VI
761.8, 383, 0, FS, V
761.8, 1979, 2, RS, IV
761.8, 2033, 2, RS, IV
761.8, 2063, 2, LTS, IV
761.8, 2645, 3, FS, V
761.8, 2650, 3, FS, V
761.8, 2671, 3, FS, V
761.8, 3434, 4, FS, V
761.8, 3469, 4, IB, V
761.8, 3765, 4, FS, III
761.9, 365, 0, FS, V
761.9, 1956, 2, RS, IV
761.9, 1980, 2, RS, IV
761.9, 2651, 3, FS, V
761.9, 3353, 4, RS, V
761.9, 3357, 4, RS, V
761.9, 3361, 4, RS, V
762, 1973, 2, RS, IV
762, 2674, 3, FS, V
762, 3334, 4, RS, V
762, 3426, 4, FS, V
762, 3454, 4, IB, V
762, 3585, 4, LTS, IV
762, 3789, 4, LTS, III
762.1, 1971, 2, RS, IV
762.1, 1975, 2, RS, IV
762.1, 1996, 2, RS, IV
762.1, 2015, 2, RS, IV
762.1, 2066, 2, LTS, IV
762.1, 2661, 3, FS, V
762.1, 3355, 4, RS, V
762.1, 3356, 4, RS, V
762.1, 3373, 4, RS, V
762.1, 3388, 4, RS, V
762.1, 3411, 4, FS, V
762.1, 3415, 4, FS, V
762.1, 3425, 4, FS, V
762.1, 3771, 4, FS, III
762.2, 1960, 2, RS, IV
762.2, 2002, 2, RS, IV
762.2, 2061, 2, LTS, IV
762.2, 2647, 3, FS, V
762.2, 3341, 4, RS, V
762.2, 3375, 4, RS, V
762.2, 3427, 4, FS, V
762.2, 3567, 4, FS, IV
762.3, 1958, 2, RS, IV
762.3, 1983, 2, RS, IV
762.3, 2065, 2, LTS, IV
762.3, 3767, 4, FS, III
762.4, 381, 0, FS, V
762.4, 1967, 2, RS, IV
762.4, 3376, 4, RS, V
762.4, 3381, 4, RS, V
762.4, 3402, 4, RS, V
762.4, 3420, 4, FS, V
762.5, 1963, 2, RS, IV
762.5, 2663, 3, FS, V
762.5, 3801, 4, LTS, III
762.6, 366, 0, FS, V
762.6, 370, 0, FS, V
762.6, 3338, 4, RS, V
762.6, 3343, 4, RS, V
762.6, 3795, 4, LTS, III
762.7, 369, 0, FS, V
762.7, 1970, 2, RS, IV
762.7, 1994, 2, RS, IV
762.7, 2000, 2, RS, IV
762.7, 2009, 2, RS, IV
762.7, 2011, 2, RS, IV
762.7, 2038, 2, RS, IV
762.7, 2043, 2, RS, IV
762.7, 2659, 3, FS, V
762.7, 3371, 4, RS, V
762.7, 3418, 4, FS, V
762.8, 222, 0, RS, VI
762.8, 384, 0, FS, V
762.8, 1903, 2, FS, V
762.8, 2666, 3, FS, V
762.8, 3336, 4, RS, V
762.8, 3775, 4, FS, III
762.8, 3778, 4, FS, III
762.9, 376, 0, FS, V
762.9, 2644, 3, FS, V
762.9, 2673, 3, FS, V
762.9, 3459, 4, IB, V
763, 1968, 2, RS, IV
763, 2660, 3, FS, V
763, 2664, 3, FS, V
763, 3574, 4, FS, IV
763, 3582, 4, LTS, IV
763.1, 1959, 2, RS, IV
763.1, 2648, 3, FS, V
763.1, 2657, 3, FS, V
763.1, 2670, 3, FS, V
763.1, 3430, 4, FS, V
763.2, 1957, 2, RS, IV
763.2, 1966, 2, RS, IV
763.2, 2039, 2, RS, IV
763.2, 2649, 3, FS, V
763.2, 3391, 4, RS, V
763.2, 3408, 4, FS, V
763.2, 3413, 4, FS, V
763.2, 3424, 4, FS, V
763.3, 6, 0, RS, VI
763.3, 2067, 2, LTS, IV
763.3, 3410, 4, FS, V
763.3, 3422, 4, FS, V
763.3, 3429, 4, FS, V
763.3, 3432, 4, FS, V
763.3, 3790, 4, LTS, III
763.4, 2007, 2, RS, IV
763.4, 3405, 4, FS, V
763.4, 3412, 4, FS, V
763.4, 3416, 4, FS, V
763.4, 3784, 4, FS, III
763.5, 1976, 2, RS, IV
763.5, 1982, 2, RS, IV
763.5, 2016, 2, RS, IV
763.5, 2646, 3, FS, V
763.5, 2655, 3, FS, V
763.5, 3791, 4, LTS, III
763.6, 1988, 2, RS, IV
763.6, 2058, 2, LTS, IV
763.6, 2656, 3, FS, V
763.6, 2665, 3, FS, V
763.6, 2672, 3, FS, V
763.6, 3406, 4, FS, V
763.6, 3419, 4, FS, V
763.7, 1954, 2, RS, IV
763.7, 2030, 2, RS, IV
763.7, 2034, 2, RS, IV
763.7, 2653, 3, FS, V
763.7, 2654, 3, FS, V
763.7, 3421, 4, FS, V
763.7, 3423, 4, FS, V
763.8, 2005, 2, RS, IV
763.8, 2059, 2, LTS, IV
763.8, 2662, 3, FS, V
763.8, 3433, 4, FS, V
763.8, 3457, 4, IB, V
763.8, 3768, 4, FS, III
763.9, 2042, 2, RS, IV
763.9, 3407, 4, FS, V
764, 3428, 4, FS, V
764.1, 1992, 2, RS, IV
764.1, 2008, 2, RS, IV
764.1, 3435, 4, FS, V
764.2, 1974, 2, RS, IV
764.2, 2013, 2, RS, IV
764.2, 2029, 2, RS, IV
764.2, 2667, 3, FS, V
764.2, 3414, 4, FS, V
764.2, 3431, 4, FS, V
764.2, 3779, 4, FS, III
764.3, 1969, 2, RS, IV
764.3, 2004, 2, RS, IV
764.4, 1986, 2, RS, IV
764.4, 2032, 2, RS, IV
764.4, 2668, 3, FS, V
764.4, 3409, 4, FS, V
764.5, 1978, 2, RS, IV
764.5, 2658, 3, FS, V
764.5, 2669, 3, FS, V
764.5, 3777, 4, FS, III
764.5, 3792, 4, LTS, III
764.6, 1998, 2, RS, IV
764.6, 2020, 2, RS, IV
764.6, 3417, 4, FS, V
764.7, 2645, 3, FS, V
764.7, 2650, 3, FS, V
764.7, 2671, 3, FS, V
764.7, 3434, 4, FS, V
764.7, 3774, 4, FS, III
764.8, 126, 0, RS, VI
764.8, 2651, 3, FS, V
764.8, 2652, 3, FS, V
764.9, 2017, 2, RS, IV
764.9, 2027, 2, RS, IV
764.9, 2060, 2, LTS, IV
764.9, 2062, 2, LTS, IV
764.9, 2674, 3, FS, V
764.9, 3426, 4, FS, V
765, 2661, 3, FS, V
765, 3411, 4, FS, V
765, 3415, 4, FS, V
765, 3425, 4, FS, V
765.1, 1997, 2, RS, IV
765.1, 2010, 2, RS, IV
765.1, 2647, 3, FS, V
765.1, 3427, 4, FS, V
765.2, 1985, 2, RS, IV
765.3, 1972, 2, RS, IV
765.3, 1995, 2, RS, IV
765.3, 3420, 4, FS, V
765.3, 3769, 4, FS, III
765.4, 2003, 2, RS, IV
765.4, 2022, 2, RS, IV
765.4, 2064, 2, LTS, IV
765.4, 2663, 3, FS, V
765.6, 2031, 2, RS, IV
765.6, 2037, 2, RS, IV
765.6, 2041, 2, RS, IV
765.6, 3418, 4, FS, V
765.7, 1981, 2, RS, IV
765.7, 1989, 2, RS, IV
765.7, 2666, 3, FS, V
765.8, 2644, 3, FS, V
765.8, 2673, 3, FS, V
765.9, 2006, 2, RS, IV
765.9, 2021, 2, RS, IV
765.9, 2660, 3, FS, V
765.9, 2664, 3, FS, V
765.9, 3761, 4, FS, III
766, 1993, 2, RS, IV
766, 2036, 2, RS, IV
766, 2648, 3, FS, V
766, 2657, 3, FS, V
766, 2670, 3, FS, V
766, 3430, 4, FS, V
766.1, 1885, 2, FS, V
766.1, 2018, 2, RS, IV
766.1, 2035, 2, RS, IV
766.1, 2649, 3, FS, V
766.1, 3408, 4, FS, V
766.1, 3413, 4, FS, V
766.1, 3424, 4, FS, V
766.1, 3781, 4, FS, III
766.2, 1248, 1, RS, IV
766.2, 3410, 4, FS, V
766.2, 3422, 4, FS, V
766.2, 3429, 4, FS, V
766.2, 3432, 4, FS, V
766.3, 1961, 2, RS, IV
766.3, 2023, 2, RS, IV
766.3, 3405, 4, FS, V
766.3, 3412, 4, FS, V
766.3, 3416, 4, FS, V
766.4, 1965, 2, RS, IV
766.4, 2028, 2, RS, IV
766.4, 2040, 2, RS, IV
766.4, 2646, 3, FS, V
766.4, 2655, 3, FS, V
766.5, 1206, 1, RS, IV
766.5, 1908, 2, FS, V
766.5, 1962, 2, RS, IV
766.5, 2019, 2, RS, IV
766.5, 2656, 3, FS, V
766.5, 2665, 3, FS, V
766.5, 2672, 3, FS, V
766.5, 3406, 4, FS, V
766.5, 3419, 4, FS, V
766.5, 3776, 4, FS, III
766.6, 2063, 2, LTS, IV
766.6, 2653, 3, FS, V
766.6, 2659, 3, FS, V
766.6, 3421, 4, FS, V
766.6, 3423, 4, FS, V
766.7, 1196, 1, RS, IV
766.7, 1984, 2, RS, IV
766.7, 2662, 3, FS, V
766.7, 3433, 4, FS, V
766.8, 2024, 2, RS, IV
766.8, 3407, 4, FS, V
766.9, 49, 0, RS, VI
766.9, 1596, 2, RS, VI
766.9, 2066, 2, LTS, IV
766.9, 3428, 4, FS, V
767, 1977, 2, RS, IV
767, 2061, 2, LTS, IV
767, 3435, 4, FS, V
767.1, 173, 0, RS, VI
767.1, 2001, 2, RS, IV
767.1, 2065, 2, LTS, IV
767.1, 3414, 4, FS, V
767.1, 3431, 4, FS, V
767.2, 1964, 2, RS, IV
767.2, 1999, 2, RS, IV
767.2, 3784, 4, FS, III
767.2, 3787, 4, FS, III
767.3, 1272, 1, RS, IV
767.3, 1955, 2, RS, IV
767.3, 1990, 2, RS, IV
767.3, 2014, 2, RS, IV
767.3, 2025, 2, RS, IV
767.3, 3409, 4, FS, V
767.3, 3764, 4, FS, III
767.4, 2012, 2, RS, IV
767.4, 2658, 3, FS, V
767.4, 3783, 4, FS, III
767.5, 1284, 1, FS, IV
767.5, 2669, 3, FS, V
767.5, 3417, 4, FS, V
767.6, 2645, 3, FS, V
767.6, 3434, 4, FS, V
767.7, 1987, 2, RS, IV
767.7, 1991, 2, RS, IV
767.7, 2650, 3, FS, V
767.7, 2651, 3, FS, V
767.8, 2026, 2, RS, IV
767.8, 2674, 3, FS, V
767.8, 3426, 4, FS, V
767.9, 1242, 1, RS, IV
767.9, 3411, 4, FS, V
767.9, 3415, 4, FS, V
767.9, 3425, 4, FS, V
768, 1221, 1, RS, IV
768, 2647, 3, FS, V
768, 3427, 4, FS, V
768.1, 1979, 2, RS, IV
768.1, 2067, 2, LTS, IV
768.2, 1956, 2, RS, IV
768.2, 1980, 2, RS, IV
768.2, 3420, 4, FS, V
768.3, 1200, 1, RS, IV
768.3, 1973, 2, RS, IV
768.4, 1213, 1, RS, IV
768.4, 1971, 2, RS, IV
768.4, 1975, 2, RS, IV
768.4, 1996, 2, RS, IV
768.4, 2015, 2, RS, IV
768.4, 2058, 2, LTS, IV
768.5, 1960, 2, RS, IV
768.5, 2002, 2, RS, IV
768.5, 2817, 3, FS, IV
768.5, 3418, 4, FS, V
768.6, 1983, 2, RS, IV
768.6, 2033, 2, RS, IV
768.6, 2059, 2, LTS, IV
768.7, 1967, 2, RS, IV
768.7, 2644, 3, FS, V
768.7, 2661, 3, FS, V
768.7, 2673, 3, FS, V
768.8, 1963, 2, RS, IV
768.8, 2664, 3, FS, V
768.9, 3430, 4, FS, V
769, 1970, 2, RS, IV
769, 1994, 2, RS, IV
769, 2000, 2, RS, IV
769, 2009, 2, RS, IV
769, 2011, 2, RS, IV
769, 2038, 2, RS, IV
769, 2043, 2, RS, IV
769, 2668, 3, FS, V
769, 3408, 4, FS, V
769, 3413, 4, FS, V
769, 3424, 4, FS, V
769.1, 1292, 1, FS, IV
769.1, 3410, 4, FS, V
769.1, 3422, 4, FS, V
769.1, 3429, 4, FS, V
769.1, 3432, 4, FS, V
769.2, 1212, 1, RS, IV
769.2, 3405, 4, FS, V
769.2, 3412, 4, FS, V
769.2, 3416, 4, FS, V
769.3, 1288, 1, FS, IV
769.3, 1968, 2, RS, IV
769.3, 2812, 3, FS, IV
769.4, 1959, 2, RS, IV
769.4, 3406, 4, FS, V
769.4, 3419, 4, FS, V
769.5, 1225, 1, RS, IV
769.5, 1957, 2, RS, IV
769.5, 1966, 2, RS, IV
769.5, 2039, 2, RS, IV
769.5, 2671, 3, FS, V
769.5, 3421, 4, FS, V
769.5, 3423, 4, FS, V
769.6, 1279, 1, RS, IV
769.6, 2666, 3, FS, V
769.6, 3433, 4, FS, V
769.7, 1000, 1, FS, VI
769.7, 1287, 1, FS, IV
769.7, 2007, 2, RS, IV
769.7, 2060, 2, LTS, IV
769.7, 2062, 2, LTS, IV
769.7, 3407, 4, FS, V
769.8, 1731, 2, RS, VI
769.8, 1976, 2, RS, IV
769.8, 1982, 2, RS, IV
769.8, 2016, 2, RS, IV
769.8, 3428, 4, FS, V
769.9, 1988, 2, RS, IV
769.9, 3435, 4, FS, V
770, 1954, 2, RS, IV
770, 2030, 2, RS, IV
770, 2034, 2, RS, IV
770, 3414, 4, FS, V
770, 3431, 4, FS, V
770.1, 1241, 1, RS, IV
770.1, 2005, 2, RS, IV
770.1, 2816, 3, FS, IV
770.2, 2042, 2, RS, IV
770.2, 2064, 2, LTS, IV
770.2, 2648, 3, FS, V
770.4, 1234, 1, RS, IV
770.4, 1992, 2, RS, IV
770.4, 2008, 2, RS, IV
770.4, 3417, 4, FS, V
770.5, 1974, 2, RS, IV
770.5, 2013, 2, RS, IV
770.5, 2029, 2, RS, IV
770.5, 3409, 4, FS, V
770.5, 3434, 4, FS, V
770.6, 1969, 2, RS, IV
770.6, 2004, 2, RS, IV
770.7, 1986, 2, RS, IV
770.7, 2032, 2, RS, IV
770.7, 2652, 3, FS, V
770.7, 3426, 4, FS, V
770.8, 1256, 1, RS, IV
770.8, 1978, 2, RS, IV
770.8, 3411, 4, FS, V
770.8, 3415, 4, FS, V
770.9, 1235, 1, RS, IV
770.9, 1998, 2, RS, IV
770.9, 2020, 2, RS, IV
770.9, 2653, 3, FS, V
770.9, 3427, 4, FS, V
771, 1286, 1, FS, IV
771, 1295, 1, FS, IV
771.1, 1246, 1, RS, IV
771.2, 1296, 1, FS, IV
771.2, 2017, 2, RS, IV
771.2, 2027, 2, RS, IV
771.2, 2814, 3, FS, IV
771.2, 3420, 4, FS, V
771.4, 1293, 1, FS, IV
771.4, 1997, 2, RS, IV
771.4, 2010, 2, RS, IV
771.4, 2063, 2, LTS, IV
771.5, 1227, 1, RS, IV
