10.6, 1777, 2, LTS, VI
329.6, 256, 0, LTS, VI
330.7, 2067, 2, LTS, IV
334.6, 953, 1, RS, VI
335.1, 2545, 3, LTS, VI
335.5, 3327, 4, RS, V
335.7, 1030, 1, LTS, VI
335.8, 3350, 4, RS, V
340, 2824, 3, LTS, IV
340.7, 3302, 4, LTS, VI
340.7, 3307, 4, LTS, VI
341.3, 1788, 2, LTS, VI
342.8, 752, 0, LTS, III
344.6, 1016, 1, LTS, VI
345.1, 3088, 4, RS, VI
345.7, 259, 0, LTS, VI
346.3, 2741, 3, RS, IV
350.8, 3796, 4, LTS, III
351.7, 2680, 3, LTS, V
356.6, 1306, 1, LTS, IV
356.8, 2683, 3, LTS, V
358.9, 1197, 1, RS, IV
361.8, 1032, 1, LTS, VI
362, 3228, 4, RS, VI
362, 3306, 4, LTS, VI
362.3, 269, 0, LTS, VI
364.5, 2552, 3, LTS, VI
365.8, 2550, 3, LTS, VI
367.3, 1299, 1, LTS, IV
367.6, 3315, 4, LTS, VI
369.2, 2619, 3, RS, V
372.8, 2548, 3, LTS, VI
372.9, 2821, 3, LTS, IV
373.5, 1011, 1, LTS, VI
374.6, 2269, 2, LTS, III
374.8, 3580, 4, LTS, IV
375.2, 1298, 1, LTS, IV
375.5, 1789, 2, LTS, VI
376.6, 3299, 4, LTS, VI
377.1, 1603, 2, RS, VI
378.2, 3036, 3, LTS, III
380.6, 398, 0, LTS, V
383.4, 1158, 1, LTS, V
384.5, 1018, 1, LTS, VI
384.5, 2533, 3, LTS, VI
386.7, 263, 0, LTS, VI
386.8, 2272, 2, LTS, III
387.3, 1554, 2, RS, VI
389, 1793, 2, LTS, VI
393, 399, 0, LTS, V
393.1, 3441, 4, LTS, V
393.8, 2544, 3, LTS, VI
396.8, 2274, 2, LTS, III
398, 744, 0, LTS, III
401.2, 1773, 2, LTS, VI
401.5, 3518, 4, RS, IV
402.9, 265, 0, LTS, VI
404.8, 1161, 1, LTS, V
405.9, 1025, 1, LTS, VI
408.1, 2266, 2, LTS, III
408.7, 2679, 3, LTS, V
409.9, 1785, 2, LTS, VI
410.8, 3033, 3, LTS, III
412.5, 3591, 4, RS, III
412.6, 1515, 1, LTS, III
412.7, 267, 0, LTS, VI
416.4, 250, 0, LTS, VI
417.8, 2039, 2, RS, IV
418.1, 1514, 1, LTS, III
424.2, 1779, 2, LTS, VI
425.1, 3101, 4, RS, VI
426.2, 750, 0, LTS, III
427.7, 2281, 2, LTS, III
429.2, 397, 0, LTS, V
429.4, 262, 0, LTS, VI
429.8, 1021, 1, LTS, VI
429.9, 3294, 4, LTS, VI
433.8, 752, 0, LTS, III
434.3, 1780, 2, LTS, VI
434.6, 3359, 4, RS, V
434.7, 2538, 3, LTS, VI
437.6, 537, 0, LTS, IV
440.3, 2063, 2, LTS, IV
441.4, 2958, 3, RS, III
443.1, 3362, 4, RS, V
445.3, 1920, 2, LTS, V
448.9, 258, 0, LTS, VI
449, 2822, 3, LTS, IV
451.4, 3440, 4, LTS, V
454.7, 95, 0, RS, VI
455.5, 1786, 2, LTS, VI
455.5, 3442, 4, LTS, V
455.7, 1016, 1, LTS, VI
456.9, 3589, 4, LTS, IV
457.3, 2545, 3, LTS, VI
460.2, 1023, 1, LTS, VI
462.4, 2880, 3, RS, III
466.6, 3313, 4, LTS, VI
467, 1032, 1, LTS, VI
467.7, 3184, 4, RS, VI
468, 3308, 4, LTS, VI
474.9, 2681, 3, LTS, V
475.5, 1028, 1, LTS, VI
478.9, 1159, 1, LTS, V
479.4, 3305, 4, LTS, VI
479.6, 2547, 3, LTS, VI
481.3, 3794, 4, LTS, III
485.1, 1783, 2, LTS, VI
486, 1784, 2, LTS, VI
486.4, 3449, 4, LTS, V
488.3, 2819, 3, LTS, IV
488.5, 3033, 3, LTS, III
491, 1300, 1, LTS, IV
491.2, 538, 0, LTS, IV
492.1, 1024, 1, LTS, VI
494.2, 2548, 3, LTS, VI
497.1, 3311, 4, LTS, VI
503.5, 2679, 3, LTS, V
504.5, 3306, 4, LTS, VI
505.3, 264, 0, LTS, VI
507.9, 3443, 4, LTS, V
508.9, 1306, 1, LTS, IV
508.9, 2274, 2, LTS, III
510.7, 2533, 3, LTS, VI
512.8, 3309, 4, LTS, VI
514, 257, 0, LTS, VI
514.5, 260, 0, LTS, VI
515.1, 2272, 2, LTS, III
516.5, 2541, 3, LTS, VI
516.8, 3299, 4, LTS, VI
518.7, 2821, 3, LTS, IV
519, 3294, 4, LTS, VI
521.1, 2538, 3, LTS, VI
521.2, 261, 0, LTS, VI
522.7, 1160, 1, LTS, V
526.4, 271, 0, LTS, VI
527.4, 396, 0, LTS, V
530.3, 1318, 1, RS, III
531.5, 2886, 3, RS, III
531.7, 267, 0, LTS, VI
532.4, 2269, 2, LTS, III
532.7, 3448, 4, LTS, V
535.7, 3036, 3, LTS, III
536.8, 545, 0, LTS, IV
537.1, 1027, 1, LTS, VI
537.3, 1317, 1, RS, III
538.1, 258, 0, LTS, VI
539.1, 1018, 1, LTS, VI
540.7, 3798, 4, LTS, III
541.7, 2060, 2, LTS, IV
541.9, 2593, 3, RS, V
544.2, 1810, 2, RS, V
544.9, 3441, 4, LTS, V
545.5, 3035, 3, LTS, III
547.5, 250, 0, LTS, VI
548.8, 1789, 2, LTS, VI
550.4, 1186, 1, IB, V
555.8, 2277, 2, LTS, III
556.1, 1786, 2, LTS, VI
558.3, 1920, 2, LTS, V
559.1, 1780, 2, LTS, VI
560.1, 1022, 1, LTS, VI
560.3, 827, 1, RS, VI
560.9, 255, 0, LTS, VI
561, 744, 0, LTS, III
564.8, 1513, 1, LTS, III
565.5, 3585, 4, LTS, IV
566.6, 747, 0, LTS, III
568, 2554, 3, LTS, VI
569.8, 859, 1, RS, VI
571.4, 400, 0, LTS, V
572, 2547, 3, LTS, VI
573.7, 3257, 4, RS, VI
574.3, 1918, 2, LTS, V
577, 3309, 4, LTS, VI
578.2, 1161, 1, LTS, V
579.1, 262, 0, LTS, VI
581, 754, 0, LTS, III
583.3, 2681, 3, LTS, V
585.2, 1772, 2, LTS, VI
586.5, 3788, 4, LTS, III
586.7, 2543, 3, LTS, VI
587.5, 2820, 3, LTS, IV
592.6, 1011, 1, LTS, VI
597.6, 3308, 4, LTS, VI
599.8, 2552, 3, LTS, VI
600.9, 266, 0, LTS, VI
602.5, 3040, 3, LTS, III
602.9, 3582, 4, LTS, IV
603.2, 1025, 1, LTS, VI
603.4, 2821, 3, LTS, IV
604, 752, 0, LTS, III
604.6, 3310, 4, LTS, VI
608.2, 3442, 4, LTS, V
608.6, 2682, 3, LTS, V
608.9, 1302, 1, LTS, IV
611.9, 396, 0, LTS, V
614, 3027, 3, LTS, III
619.3, 1784, 2, LTS, VI
619.6, 753, 0, LTS, III
622.1, 399, 0, LTS, V
622.7, 3580, 4, LTS, IV
623.3, 1515, 1, LTS, III
623.7, 1789, 2, LTS, VI
626.1, 2549, 3, LTS, VI
628.8, 1159, 1, LTS, V
628.9, 1023, 1, LTS, VI
629.1, 1306, 1, LTS, IV
631.2, 394, 0, LTS, V
633.5, 2540, 3, LTS, VI
635.6, 265, 0, LTS, VI
637.2, 2067, 2, LTS, IV
638.5, 3306, 4, LTS, VI
638.7, 2276, 2, LTS, III
643, 3300, 4, LTS, VI
643.4, 3315, 4, LTS, VI
644.9, 1016, 1, LTS, VI
645.1, 2272, 2, LTS, III
646.6, 1021, 1, LTS, VI
647.7, 1160, 1, LTS, V
653.5, 2266, 2, LTS, III
655.3, 3589, 4, LTS, IV
656.5, 1922, 2, LTS, V
656.8, 1863, 2, RS, V
657.9, 1028, 1, LTS, VI
657.9, 1787, 2, LTS, VI
658.6, 750, 0, LTS, III
659.1, 267, 0, LTS, VI
660.1, 116, 0, RS, VI
661.8, 255, 0, LTS, VI
662.9, 2538, 3, LTS, VI
663.1, 398, 0, LTS, V
664.6, 3311, 4, LTS, VI
664.8, 1019, 1, LTS, VI
664.9, 541, 0, LTS, IV
667, 3030, 3, LTS, III
673.6, 1786, 2, LTS, VI
675.3, 1772, 2, LTS, VI
676.3, 262, 0, LTS, VI
683, 3587, 4, LTS, IV
684.5, 1514, 1, LTS, III
684.8, 3797, 4, LTS, III
684.9, 2824, 3, LTS, IV
685.9, 1784, 2, LTS, VI
688, 2533, 3, LTS, VI
690, 1918, 2, LTS, V
702.3, 3298, 4, LTS, VI
702.3, 3302, 4, LTS, VI
704.3, 2004, 2, RS, IV
704.7, 545, 0, LTS, IV
706.2, 3308, 4, LTS, VI
710.6, 1032, 1, LTS, VI
711.7, 1306, 1, LTS, IV
712, 3299, 4, LTS, VI
713.3, 1011, 1, LTS, VI
714.7, 2821, 3, LTS, IV
715.8, 2548, 3, LTS, VI
718.6, 264, 0, LTS, VI
719.2, 2269, 2, LTS, III
719.4, 2216, 2, RS, III
719.5, 254, 0, LTS, VI
720.2, 536, 0, LTS, IV
721.8, 744, 0, LTS, III
722.1, 3294, 4, LTS, VI
723, 1298, 1, LTS, IV
724.1, 2680, 3, LTS, V
724.3, 1161, 1, LTS, V
725.3, 1920, 2, LTS, V
727.1, 1302, 1, LTS, IV
729.5, 1508, 1, LTS, III
730.7, 1780, 2, LTS, VI
733.6, 2681, 3, LTS, V
738.5, 267, 0, LTS, VI
738.9, 271, 0, LTS, VI
738.9, 1678, 2, RS, VI
743.5, 3442, 4, LTS, V
744.1, 2819, 3, LTS, IV
744.9, 2554, 3, LTS, VI
747, 3309, 4, LTS, VI
748.3, 2682, 3, LTS, V
749.6, 3038, 3, LTS, III
751, 2828, 3, LTS, IV
755.1, 1777, 2, LTS, VI
755.5, 2081, 2, RS, III
755.6, 966, 1, RS, VI
756.7, 1016, 1, LTS, VI
757.1, 3788, 4, LTS, III
759.7, 1593, 2, RS, VI
762.9, 2060, 2, LTS, IV
765.2, 402, 0, LTS, V
766.1, 2543, 3, LTS, VI
768.3, 212, 0, RS, VI
768.6, 2683, 3, LTS, V
768.7, 3589, 4, LTS, IV
769.6, 1514, 1, LTS, III
770.4, 1299, 1, LTS, IV
772.6, 2275, 2, LTS, III
772.7, 1793, 2, LTS, VI
772.8, 2277, 2, LTS, III
776.1, 1228, 1, RS, IV
776.8, 260, 0, LTS, VI
777.6, 819, 1, RS, VI
778.3, 3306, 4, LTS, VI
778.4, 753, 0, LTS, III
780.9, 2293, 3, RS, VI
781.1, 398, 0, LTS, V
782.1, 2545, 3, LTS, VI
783.4, 1155, 1, LTS, V
784, 1789, 2, LTS, VI
791.3, 1924, 2, LTS, V
795, 1023, 1, LTS, VI
795.1, 3301, 4, LTS, VI
795.5, 3444, 4, LTS, V
798.1, 1159, 1, LTS, V
799.2, 2685, 3, LTS, V
800.5, 1025, 1, LTS, VI
800.6, 1158, 1, LTS, V
801.2, 1513, 1, LTS, III
801.6, 1921, 2, LTS, V
802.6, 2533, 3, LTS, VI
804.1, 2547, 3, LTS, VI
804.6, 399, 0, LTS, V
807.2, 3586, 4, LTS, IV
809.2, 1030, 1, LTS, VI
809.6, 1772, 2, LTS, VI
809.9, 396, 0, LTS, V
810.5, 2067, 2, LTS, IV
811.9, 3063, 4, RS, VI
815.1, 1011, 1, LTS, VI
815.4, 3791, 4, LTS, III
818.9, 1786, 2, LTS, VI
821.6, 3436, 4, LTS, V
821.6, 3582, 4, LTS, IV
823.8, 3344, 4, RS, V
827.5, 262, 0, LTS, VI
827.5, 3458, 4, IB, V
829.6, 3797, 4, LTS, III
830.4, 1157, 1, LTS, V
830.6, 1032, 1, LTS, VI
830.8, 747, 0, LTS, III
833.1, 1302, 1, LTS, IV
837.2, 3585, 4, LTS, IV
837.4, 250, 0, LTS, VI
840.6, 1505, 1, LTS, III
844.7, 545, 0, LTS, IV
845.1, 2058, 2, LTS, IV
845.3, 271, 0, LTS, VI
845.4, 2949, 3, RS, III
846.2, 61, 0, RS, VI
849.6, 2821, 3, LTS, IV
851, 1165, 1, LTS, V
853.3, 1163, 1, LTS, V
853.7, 1784, 2, LTS, VI
855.1, 1919, 2, LTS, V
855.6, 395, 0, LTS, V
858.8, 2570, 3, RS, V
859.5, 1016, 1, LTS, VI
861.4, 1306, 1, LTS, IV
862.5, 3298, 4, LTS, VI
866.6, 537, 0, LTS, IV
866.8, 538, 0, LTS, IV
867.4, 2680, 3, LTS, V
867.4, 3027, 3, LTS, III
868.3, 3300, 4, LTS, VI
869.9, 3804, 4, LTS, III
870.8, 2565, 3, RS, V
871.3, 2550, 3, LTS, VI
871.4, 3110, 4, RS, VI
872, 265, 0, LTS, VI
874.6, 2924, 3, RS, III
875.1, 2708, 3, IB, V
878.2, 1230, 1, RS, IV
878.7, 3294, 4, LTS, VI
879.6, 3794, 4, LTS, III
879.7, 2681, 3, LTS, V
881.9, 3796, 4, LTS, III
883.1, 1918, 2, LTS, V
883.3, 3315, 4, LTS, VI
884.5, 3304, 4, LTS, VI
886.9, 2824, 3, LTS, IV
888.6, 1787, 2, LTS, VI
889.6, 3441, 4, LTS, V
891.4, 1791, 2, LTS, VI
894.3, 1789, 2, LTS, VI
895.6, 1782, 2, LTS, VI
896.3, 1922, 2, LTS, V
896.4, 2828, 3, LTS, IV
898.5, 2696, 3, IB, V
899.6, 2554, 3, LTS, VI
903.2, 1025, 1, LTS, VI
903.4, 2275, 2, LTS, III
908.8, 399, 0, LTS, V
910.3, 1920, 2, LTS, V
912.6, 2547, 3, LTS, VI
914.6, 266, 0, LTS, VI
914.6, 3306, 4, LTS, VI
916.5, 2067, 2, LTS, IV
916.7, 1300, 1, LTS, IV
917, 397, 0, LTS, V
917.1, 1513, 1, LTS, III
917.5, 2552, 3, LTS, VI
917.7, 1024, 1, LTS, VI
919.1, 398, 0, LTS, V
921.3, 613, 0, RS, III
923.2, 1783, 2, LTS, VI
923.3, 270, 0, LTS, VI
924.3, 1772, 2, LTS, VI
926.4, 3308, 4, LTS, VI
926.8, 1784, 2, LTS, VI
927.3, 1459, 1, RS, III
929, 1724, 2, RS, VI
929.4, 1511, 1, LTS, III
932.6, 1023, 1, LTS, VI
938.1, 396, 0, LTS, V
938.6, 3299, 4, LTS, VI
938.8, 601, 0, RS, III
940.5, 3008, 3, FS, III
941.5, 1780, 2, LTS, VI
945.6, 1159, 1, LTS, V
946.2, 2548, 3, LTS, VI
946.5, 1917, 2, LTS, V
947.7, 3033, 3, LTS, III
947.7, 3589, 4, LTS, IV
948.6, 1028, 1, LTS, VI
949.9, 203, 0, RS, VI
950.7, 1306, 1, LTS, IV
952.9, 3309, 4, LTS, VI
955.7, 2063, 2, LTS, IV
956.6, 3440, 4, LTS, V
957, 2683, 3, LTS, V
958.2, 2274, 2, LTS, III
959.6, 1508, 1, LTS, III
962.1, 2271, 2, LTS, III
967.1, 326, 0, RS, V
974.4, 2276, 2, LTS, III
977.4, 427, 0, IB, V
979.1, 400, 0, LTS, V
981, 539, 0, LTS, IV
981.2, 750, 0, LTS, III
983.2, 3583, 4, LTS, IV
983.3, 545, 0, LTS, IV
983.3, 3311, 4, LTS, VI
991.5, 1777, 2, LTS, VI
995.5, 1016, 1, LTS, VI
996.5, 262, 0, LTS, VI
997.8, 2549, 3, LTS, VI
